date,open,high,low,close,volume
2005-03-04,10.0,10.0,10.0,10.0,0
2005-03-07,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0
2005-03-08,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0
2005-03-09,9.8100004196167,9.8100004196167,9.8100004196167,9.8100004196167,0
2005-03-10,9.8100004196167,9.8100004196167,9.8100004196167,9.8100004196167,0
2005-03-11,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,0
2005-03-14,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0
2005-03-15,9.789999961853027,9.789999961853027,9.789999961853027,9.789999961853027,0
2005-03-16,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0
2005-03-17,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,0
2005-03-18,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0
2005-03-21,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0
2005-03-22,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0
2005-03-23,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,0
2005-03-24,9.619999885559082,9.619999885559082,9.619999885559082,9.619999885559082,0
2005-03-28,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,0
2005-03-29,9.520000457763672,9.520000457763672,9.520000457763672,9.520000457763672,0
2005-03-30,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,0
2005-03-31,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0
2005-04-01,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0
2005-04-04,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0
2005-04-05,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0
2005-04-06,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0
2005-04-07,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,0
2005-04-08,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0
2005-04-11,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0
2005-04-12,9.75,9.75,9.75,9.75,0
2005-04-13,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,0
2005-04-14,9.5,9.5,9.5,9.5,0
2005-04-15,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0
2005-04-18,9.369999885559082,9.369999885559082,9.369999885559082,9.369999885559082,0
2005-04-19,9.479999542236328,9.479999542236328,9.479999542236328,9.479999542236328,0
2005-04-20,9.329999923706055,9.329999923706055,9.329999923706055,9.329999923706055,0
2005-04-21,9.489999771118164,9.489999771118164,9.489999771118164,9.489999771118164,0
2005-04-22,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,0
2005-04-25,9.529999732971191,9.529999732971191,9.529999732971191,9.529999732971191,0
2005-04-26,9.460000038146973,9.460000038146973,9.460000038146973,9.460000038146973,0
2005-04-27,9.489999771118164,9.489999771118164,9.489999771118164,9.489999771118164,0
2005-04-28,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,0
